borrower_id,loan_segment,default_flag,Persistent EPS in the Last Four Seasons,Net Income to Stockholder's Equity,Borrowing dependency,ROA(A) before interest and % after tax,Debt ratio %,Interest Expense Ratio,Equity to Liability,Interest Coverage Ratio (Interest expense to EBIT),Retained Earnings to Total Assets,Degree of Financial Leverage (DFL),Net Value Per Share (B),ROA(C) before interest and depreciation before interest,Total income/Total expense,Pre-tax net Interest Rate,Non-industry income and expenditure/revenue,Current Liabilities/Equity,Working Capital to Total Assets,Current Liability to Current Assets,Tax rate (A),Operating Profit Per Share (Yuan ¥),Working Capital/Equity,Inventory/Working Capital,Operating profit per person,Working capitcal Turnover Rate,Current Liability to Assets,Operating Profit Rate,Cash/Total Assets,Operating Funds to Liability,Operating Gross Margin,Total Asset Growth Rate,gst_sentiment,call_sentiment,gst_delay_flag,call_stress_flag,unstructured_risk_score,structured_x_unstructured_risk
MSME02649,MSME,0,0.218682045948757,0.841946158892038,0.36963718146295,0.61611426079372,0.0125464824500408,0.630617046341831,0.256305493347277,0.565166035130383,0.944353709569882,0.0267927612716557,0.194682061438625,0.474967094037927,0.0024081127590967,0.797743473338956,0.304062306112155,0.326637219574876,0.883574364083331,0.0047243660959204,0.0,0.0976304861167657,0.737681607948164,0.277016994192362,0.394868953664548,0.594137694545553,0.0167067229232991,0.999007564876879,0.142656719857533,0.0862665862358699,0.626680984159472,0.0001261388365391,-0.6808,0.8525,0,1,0.5423,0.11859127351801092
MSME02650,MSME,0,0.230972865651886,0.841809742878278,0.380144179045054,0.570976886175316,0.159657768237748,0.631984835824167,0.0225665932831666,0.567014422822753,0.94314001106449,0.0274073940616504,0.186675656314525,0.510798030517233,0.0023727134451076,0.797423215162447,0.303541928356092,0.331841688017208,0.755588229361375,0.0457277522802049,0.0,0.100806123279863,0.732370504632495,0.278913370488298,0.393240767960924,0.593918561261254,0.0989994910523388,0.998988730679059,0.0335761291370252,0.352780978029278,0.601377938569308,8200000000.0,-0.6808,0.6319,0,1,0.5754,0.1329017868960952
MSME02651,MSME,0,0.224165642431691,0.841314001645121,0.371797854089733,0.568632795464457,0.0734044804546966,0.631017040862454,0.0524690184002074,0.565436582842946,0.94246942808175,0.026852907908128,0.177952888626691,0.520596694778921,0.0023335625698302,0.797552286816306,0.303522834142098,0.328529742398495,0.851060941594419,0.0179015272422577,0.290818908796437,0.107645957169612,0.737453854214032,0.277287134255326,0.396248388774564,0.594011485548135,0.0668683680382126,0.99910578001888,0.104859129684474,0.360218863895774,0.616209515847735,6690000000.0,-0.296,0.9156,0,1,0.4367,0.09789313604991945
MSME02652,MSME,0,0.213387538999716,0.840176979673206,0.369676324083,0.539904055822067,0.0142395017686005,0.630834166655251,0.232846551986191,0.565661068996804,0.931880937579243,0.0269082607111466,0.167670978888374,0.450446058596987,0.0022561042592749,0.797427088695468,0.30391994545339,0.326673459905415,0.953585704831319,0.0033339462836401,0.0,0.0933963032326358,0.740768487276202,0.277016116832194,0.390040930779494,0.594814905072742,0.0179079266382879,0.998811365687327,0.133695937409573,0.28870204462235,0.626421539658975,0.0009101148411422,0.0,0.6319,0,1,0.4052,0.08646463080268492
MSME02653,MSME,0,0.208565755885412,0.838488360497308,0.389597680967516,0.51302878325338,0.21150648486864,0.626579430418761,0.0160902262915263,0.565151615523018,0.91048859249554,0.0267897366370057,0.150267582487042,0.473260858967484,0.0021036007881427,0.797254163114199,0.303533952292019,0.339181845594413,0.666538978308631,0.142937737842249,0.0,0.090464945851315,0.71990003641956,0.276886321627321,0.389950476018181,0.593716622408645,0.142050961170575,0.998851460574709,0.0710050281429587,0.344640566900294,0.602271580737687,7700000000.0,-0.6808,0.6319,0,1,0.5754,0.12000873593646608
MSME02654,MSME,0,0.218776590715704,0.84039212081707,0.36963718146295,0.53968600087222,0.0880672370529371,0.630629032479007,0.0434389428420209,0.565176660991333,0.934119782985455,0.0267950012540142,0.197716067590915,0.479500804367962,0.0023089599793848,0.797441061082434,0.303560055774441,0.326739662814868,0.797594574456926,0.0106618659176536,0.269966595809292,0.0982818988681703,0.734690036977195,0.276974860487935,0.393693041767486,0.593978692933633,0.0148818265213388,0.998995085776483,0.140005415937927,0.347122042371262,0.603093154989262,6200000000.0,0.0,-0.4215,1,1,0.6632,0.1450926349626549
MSME02655,MSME,0,0.178311430462324,0.835577802136521,0.377871670360984,0.456443523767989,0.128941560601022,0.629908151943124,0.0287788082891036,0.564203717052735,0.914618953263197,0.0266228309521822,0.17428679785934,0.393360308097304,0.0020519217203631,0.797024656282739,0.303239804716948,0.331119500563474,0.746007421379066,0.0507914599882604,0.0,0.0783323833564042,0.731585697517077,0.273313649577579,0.374708848737025,0.593910168831667,0.105639760896474,0.998800388700868,0.0305594133140034,0.339016859812081,0.600008648150017,5250000000.0,-0.296,0.5903,0,0,0.3855,0.06873905644322591
MSME02656,MSME,0,0.214900255270871,0.84021157867295,0.373304285781387,0.540667248146533,0.0866463101248602,0.633132080382461,0.0441859030270526,0.568330248227911,0.93105478030136,0.0285864934341332,0.170578568117652,0.4817920343197,0.0022449766474247,0.797395685409909,0.303504465024838,0.328959761533221,0.755647997143575,0.0448777302989678,0.0,0.09681622017751,0.732215328089827,0.277473783413366,0.392856335225345,0.593920061423357,0.0743975924492892,0.998983762148346,0.0097698757933443,0.332518687375135,0.605903803744649,6990000000.0,-0.296,0.5903,0,0,0.3855,0.08284404840692078
MSME02657,MSME,0,0.197882197220384,0.837497933275302,0.392974011537008,0.508068033144352,0.219336699216979,0.63061225188696,0.0153717792232728,0.565158395757604,0.921522327253704,0.0267911566924924,0.156419872740297,0.459220981816409,0.0020461070508012,0.796795702813139,0.302680755135075,0.349095459494522,0.695976014314875,0.0661787670750374,0.0,0.093152023450859,0.723335097298275,0.276974860487935,0.372865832975283,0.593595518476189,0.227788727914551,0.9988764187755,0.0061656406656208,0.343752579886321,0.601536487986278,5240000000.0,-0.5267,0.6319,0,1,0.5369,0.10624295168762418
MSME02658,MSME,0,0.222747470927484,0.840142262475044,0.378856946025682,0.542575228957697,0.156906611845089,0.634429322885988,0.0230282059147074,0.568171928453066,0.935337767716125,0.0283635436300325,0.200960768614892,0.493881928533125,0.0022348540965152,0.797395270388514,0.303474494359835,0.333028169443954,0.811911830768742,0.0308764954007799,0.790565846745622,0.108704502890644,0.737301795072432,0.277428099457122,0.397605210194252,0.59394658311391,0.122180724408041,0.998997743362678,0.0277529263188282,0.33115109880184,0.599597861024229,8190000000.0,0.0,0.6319,0,1,0.4052,0.09025727521981652
MSME02659,MSME,0,0.224165642431691,0.840834201570912,0.374091611624687,0.554622764936764,0.109713698340236,0.631741346008959,0.0343690008628682,0.566468508598969,0.935322529948272,0.0271624550573451,0.205553916817665,0.49880563545069,0.0023519460672408,0.797441061082434,0.30349383027274,0.328505882131155,0.763873868642749,0.038062542769241,0.0,0.103411774285482,0.732793216079949,0.277359871693806,0.394077474503064,0.593930844044779,0.05540494018651,0.999026745716375,0.0140445723196078,0.350788232598942,0.604195794116375,7960000000.0,-0.296,0.8255,0,0,0.3502,0.07850280797957819
MSME02660,MSME,0,0.234376477261984,0.842443382045211,0.36963718146295,0.598996947230702,0.0730114581128881,0.630633484472815,0.0527385148333213,0.565181793060024,0.948067977142907,0.0267960865180137,0.183852345033922,0.540681519036708,0.0023440509619049,0.79763791956415,0.303491654982538,0.328882679022821,0.880816590879804,0.0165718074323006,0.249519182103452,0.121569904730885,0.739081432963431,0.277157947403377,0.401788742904955,0.594019763880699,0.0770327015434448,0.999192209343842,0.0484100785397106,0.367653700455174,0.630097003416019,6820000000.0,-0.296,0.8255,0,0,0.3502,0.08207864233714679
MSME02661,MSME,0,0.249125460905739,0.843264262295707,0.371252094130173,0.613824683820323,0.11530670858905,0.630729373570225,0.0325546555323499,0.565301856245544,0.945846762274992,0.0268221252527398,0.188024103493321,0.569395017793594,0.0023944766186511,0.797576634738149,0.303652143059652,0.330343590491874,0.793925648773567,0.0320763784768546,0.168336876202045,0.115300056998616,0.734856004446291,0.277682647370732,0.397548675968431,0.593941685365076,0.0962482966214617,0.999064298564788,0.052229750671173,0.341102681303731,0.610768388128973,8620000000.0,-0.296,0.6319,0,1,0.4792,0.11938092086603014
MSME02662,MSME,0,0.232674671456935,0.841914591843429,0.370987042674403,0.587549062363716,0.0829277141215951,0.630764304598567,0.0462644049979895,0.565357229972799,0.943125182589109,0.0268345697432477,0.186928490160549,0.539511529274119,0.0023648865729045,0.797548413283286,0.303555463495126,0.329353425073147,0.807694452154897,0.0277095357218438,0.107500759186152,0.110414461363081,0.735204456559595,0.277474963012073,0.395185545329142,0.59396251710646,0.0864427109095462,0.999086830273835,0.115188898511264,0.351931944507094,0.615114083512302,8420000000.0,-0.6808,0.8398,0,1,0.5442,0.12662155620686402
MSME02663,MSME,0,0.218965680249598,0.841223450204649,0.378963190280105,0.559638028783253,0.161834507361611,0.631945452802016,0.0222113481839075,0.56683677021393,0.935301990570502,0.027318950499097,0.175972356832835,0.487300736118559,0.0023070512707757,0.797433590697323,0.303553771602747,0.334122954363633,0.816067510617503,0.031397517128761,0.0927219354185646,0.101213256249491,0.737875673706582,0.277329088546939,0.39364781438683,0.593959059273164,0.136745306386259,0.998991734906932,0.0718391193766245,0.336329251241782,0.600585191484455,7010000000.0,-0.296,0.9256,0,1,0.4352,0.09529386404462505
MSME02664,MSME,0,0.219627493618228,0.840740227301253,0.37916002174093,0.556694286960314,0.157511261601717,0.632869412747771,0.0229220302942851,0.567781289020003,0.933786228389248,0.0279384326298137,0.17445535375669,0.499878126066397,0.0022907117873592,0.797434144059183,0.303479811735884,0.332642380655965,0.781722514175233,0.0370344388902602,0.169045449944326,0.10324892109763,0.734666059313895,0.277575955933359,0.393783496528799,0.593946754439047,0.11477461840957,0.999027670094182,0.101190301423671,0.342090307538255,0.604383170700068,7980000000.0,-0.6808,0.5903,0,0,0.4817,0.10579456367590043
MSME02665,MSME,0,0.233525574359459,0.842422102978081,0.372658991730842,0.595617095508068,0.0932672249599419,0.631021492856262,0.0408985863553639,0.565547632230087,0.94457427092072,0.0268796219323216,0.184147317854283,0.544825232779213,0.0024546123626609,0.797642208118566,0.303569240333071,0.329240656863741,0.822553763775052,0.0238898595518656,0.250328980666059,0.117335721846755,0.736269028455176,0.277376650036219,0.398272314058931,0.593980052930142,0.0793373157572477,0.999158700648335,0.0697845713921705,0.342250657920704,0.616786059182173,6430000000.0,-0.5267,0.5903,0,0,0.4431,0.10347518199867628
MSME02666,MSME,0,0.226623806372317,0.841641966736649,0.369639418184096,0.580952900130833,0.0331045741754089,0.630616361419707,0.113502576270527,0.565163846568515,0.946227261233201,0.0267923010873831,0.181113311701993,0.516501730609857,0.0024606947311738,0.797570962779083,0.303510024099798,0.327196015448503,0.840547051787237,0.0121452831653694,0.0989978742787731,0.10878592948457,0.73611968773832,0.277106352482334,0.399142941136564,0.593996670486015,0.0342123438282414,0.999127502897347,0.259714128592774,0.413030300215581,0.610681906628807,5840000000.0,0.0,0.0,0,0,0.4,0.0906495225489268
MSME02667,MSME,0,0.225016545334216,0.841342819713136,0.371397481004646,0.565361971216747,0.104513710433232,0.630838961110122,0.036216904201767,0.565331766043521,0.937723563328208,0.0268288118929184,0.178964224010788,0.505484327012139,0.0023338807390833,0.797437325889879,0.303581325278637,0.330534182233132,0.812795901765347,0.0291637030217872,0.120052636906569,0.0998290041527563,0.735898583210799,0.277267476752567,0.392664118857556,0.593942604690452,0.106635246059458,0.998981797845506,0.0065629027850713,0.348334173494569,0.600311333400597,79700000.0,-0.296,0.9256,0,1,0.4352,0.0979272005294508
MSME02668,MSME,0,0.217547508745391,0.840506967663031,0.37620531310741,0.553423462712604,0.117876470054721,0.633124888700155,0.031777226357261,0.567787712544673,0.932546064247994,0.0279443083319036,0.169440815810543,0.492711938770536,0.0022836613711575,0.797460705428466,0.30341842021241,0.331566423322434,0.734716713709267,0.0565262041106135,0.269055572426359,0.101701815813045,0.730829913736847,0.275780437464642,0.397311232219986,0.593889539512299,0.122771665759666,0.999079204156927,0.0589713292583928,0.35189794302315,0.612152092131625,7090000000.0,-0.296,0.9099,0,0,0.3375,0.07342228420156947
MSME02669,MSME,0,0.201285808830481,0.833175037895629,0.399879888074474,0.499836458787614,0.245729661093811,0.62882529006452,0.0132843921182133,0.563171582154411,0.888167412967484,0.0264923119587858,0.137878724031857,0.497196899527129,0.0020307793565677,0.796932383192574,0.303334792389095,0.352356579266978,0.607585884683616,0.650660984725756,0.0,0.0838693917433434,0.698038960042597,0.276973139861639,0.385540806404197,0.593612208235004,0.172639774743055,0.99867790864143,0.034565859966777,0.342875871536446,0.593810807304804,6040000000.0,0.0,0.8398,0,1,0.374,0.0752808925025999
MSME02670,MSME,0,0.233336484825565,0.841825532466867,0.373801956236314,0.584278238116005,0.0928742026181334,0.631169093574061,0.0410798476407934,0.565874880705168,0.944297900738808,0.0269663274683173,0.191353082465973,0.519816701603861,0.002431106788816,0.797689935578996,0.30389432536879,0.3284880879504,0.753227067904445,0.0460086868568639,0.0808786314404292,0.100561843498086,0.732078503126267,0.2774444282552,0.394902874200041,0.59391934093719,0.0599426184630387,0.999043153422451,0.12815610275197,0.334692680261143,0.613175456550253,7260000000.0,-0.5267,0.9156,0,1,0.4943,0.11533822444927677
MSME02671,MSME,0,0.22255838139359,0.84085500127289,0.370000648649132,0.558820322721326,0.0153883363061946,0.630689990548075,0.219072956455871,0.565245949227089,0.946818208625104,0.0268098432968889,0.188824744005731,0.504558085116755,0.0024875287841677,0.797646911694376,0.303685497509414,0.326649716501211,0.87605811582855,0.0050684682595825,0.237372203664338,0.10105040306164,0.737410297671654,0.277094913413536,0.401573912846837,0.594164896494656,0.0169836693827314,0.999107166585591,0.246221712187859,0.388887505930643,0.606588448954295,60700000.0,-0.5267,0.6319,0,1,0.5369,0.11949159497021848
MSME02672,MSME,0,0.213103904698875,0.840373973890407,0.379536909253986,0.545355429568251,0.149378722375064,0.633284818016192,0.0243688667268564,0.568002984475052,0.932602080270128,0.0281611159576018,0.173570435295605,0.4817920343197,0.0022696254965856,0.797441614444294,0.303342526754257,0.328529088765991,0.750681763781955,0.0481144957694237,0.29871444478186,0.103330347691556,0.731930151504119,0.324176580082702,0.406254946744759,0.593914937402606,0.0440641987182596,0.999099540468683,0.0098810927791719,0.345978191663659,0.607136165122011,6610000000.0,-0.296,0.0,0,0,0.474,0.10101125082726674
MSME02673,MSME,0,0.236645551668715,0.842194732987671,0.370976977429247,0.590274749236808,0.0985579103304411,0.630714990205614,0.0385643535397087,0.565229327871198,0.941765141348461,0.0268062451364489,0.186675656314525,0.537464047189587,0.0024196564374526,0.797524480382838,0.303679213337719,0.329385704815786,0.745161235990773,0.0522197202055181,0.17694098592975,0.103411774285482,0.731582793187041,0.276611294113691,0.394111395038556,0.593911188726474,0.0809305437157902,0.99900779597133,0.0220102993717924,0.360166109729689,0.604087692241168,851000000.0,-0.296,0.8255,0,0,0.3502,0.08287327219438399
MSME02674,MSME,0,0.205729412876997,0.838380205004921,0.378059554937226,0.511720453554296,0.143936874565408,0.627874618155916,0.0254258403868391,0.537942438767423,0.895219070015253,0.0258994854611021,0.161097298891745,0.461707210061912,0.0021476955557154,0.797223728211896,0.303430021760153,0.330701589344256,0.738542935603161,0.0570382916481827,0.0,0.0921749043237521,0.730954401347122,0.276635135847585,0.389294678998666,0.593886881965428,0.0880750017875399,0.998875725492145,0.0506914132607442,0.344896480704757,0.614011444385189,5880000000.0,0.0,0.9156,0,1,0.3627,0.07461805805048682
MSME02675,MSME,0,0.225489269168951,0.841119588637327,0.373583875924605,0.55925643262102,0.117392750249418,0.63117217572362,0.0319218889342724,0.565930931159386,0.936088076206806,0.0269825124550508,0.194176393746576,0.491736947301711,0.0023653905062471,0.797461397130791,0.303586642654685,0.330310480586535,0.772675538548581,0.0382631417484819,0.0283429496912643,0.100887549873789,0.733433897058764,0.277692846522679,0.393512132244861,0.593934777832199,0.0943864532223613,0.998999361023841,0.0059111881077408,0.34111646052354,0.601997722653829,7200000000.0,-0.5267,0.6319,0,1,0.5369,0.1210651886168098
MSME02676,MSME,0,0.247896378935426,0.843696637651018,0.370213137157977,0.655255124291321,0.0415696707682075,0.630792728866728,0.0918190050066713,0.565357067202988,0.95343983691786,0.0268345327461517,0.185032236315368,0.620435821186565,0.0025931943882732,0.797554915285141,0.303528393217058,0.32734413865653,0.850383294047298,0.0121246367735742,0.254276748658771,0.133132481068317,0.736733171456774,0.277048168071468,0.44845209289704,0.593945851992889,0.0379141424894333,0.999105317829977,0.214043768662699,0.433676680830195,0.606184868620188,7080000000.0,-0.5267,0.6319,0,1,0.5369,0.13309556585043023
MSME02677,MSME,0,0.236834641202609,0.842113322930517,0.37144221542756,0.590438290449193,0.0824439943162923,0.630687250859577,0.0465471566109461,0.565246603969572,0.949982046428151,0.0268099855280554,0.19522986810501,0.551893920928192,0.002439020389039,0.797747070191047,0.303641024909731,0.328706420595136,0.724599576058722,0.0832674018526539,0.201842291729932,0.114730070841137,0.730427068366868,0.276947114891156,0.397661744420072,0.593876288207194,0.0689783730652815,0.999211967919468,0.0941349915415054,0.365909331505413,0.628179996829012,7650000000.0,-0.296,0.0,0,0,0.474,0.11225961993003666
MSME02678,MSME,0,0.221802023258013,0.840890828271869,0.375752377075398,0.556476232010467,0.126402031623182,0.631866001835591,0.0294186578268147,0.566714133488705,0.934861759511414,0.0272631600186368,0.182588175803801,0.49841563886316,0.0022919762332641,0.797455448490796,0.303471835671811,0.330574041267147,0.753389605354234,0.0467748066738888,0.0438303472011337,0.104633173194365,0.732122930349176,0.281115731071828,0.39581872865833,0.593917755907187,0.0953743328785642,0.999049277425423,0.0567620569788884,0.344796523746275,0.613989824010147,7540000000.0,-0.296,0.5903,0,0,0.3855,0.085504679965964
MSME02679,MSME,0,0.243925498723646,0.84291063906208,0.370846129242221,0.610826428259922,0.0921486229101793,0.630735880330407,0.0414263859634926,0.565331647716323,0.951495639889478,0.0268287852784693,0.200370822974169,0.531857846243845,0.0025162021540203,0.797555468647001,0.303772267418576,0.329584362648947,0.798195905146829,0.0301316133193756,0.0299625468164794,0.100887549873789,0.734781029920756,0.277318601146786,0.393726962302978,0.593945409965334,0.0887351429526855,0.998989192867963,0.0346030912488993,0.345147940890115,0.60246616411306,7720000000.0,-0.296,0.0,0,0,0.474,0.1156206863950082
MSME02680,MSME,0,0.222652926160537,0.841061984814747,0.370672783353427,0.561109899694723,0.0627324122502041,0.630666703195847,0.0614989730821729,0.565164737451431,0.937523565212862,0.0267924883628574,0.187476296826935,0.513869253644031,0.0023417884890791,0.797501239184715,0.303477394746771,0.328043989577671,0.810266667282411,0.0218720650388649,0.283125822451665,0.109437342235974,0.735057047375253,0.277245912925972,0.395117704258158,0.593963305862233,0.0555948919938218,0.999084865970995,0.101244278194739,0.373679556088018,0.609290995834474,6890000000.0,-0.296,0.9209,0,1,0.4359,0.09705441051337808
MSME02681,MSME,0,0.232674671456935,0.841788524453994,0.370430099109114,0.5847143480157,0.0646370589835838,0.630630059862194,0.0596838833338809,0.565179376470264,0.952741208175835,0.0267955752130751,0.197168260924529,0.535124067664408,0.0023787630484447,0.79773088435664,0.303603561578478,0.327740381373597,0.731384302343941,0.0895930862218591,0.199514120862435,0.113182965556551,0.730900082387104,0.276938401817041,0.396350150381041,0.593884901636868,0.0461697016118873,0.999216474261278,0.031768180201566,0.373061959570595,0.634687729716485,7720000000.0,-0.5267,0.0,0,0,0.5317,0.12371312281365232
MSME02682,MSME,0,0.221518388957171,0.841007109214531,0.370604563358482,0.563781072830353,0.0476161683344922,0.630845467870303,0.0806347920877456,0.56538631515371,0.939473091844222,0.0268412209947159,0.176098773755847,0.51148052454541,0.0023919813705977,0.797473294410782,0.303498180853144,0.327455885169467,0.844277082320515,0.0133606349661647,0.296386273914364,0.105854572103249,0.736547927057979,0.277248056675599,0.403360394382759,0.593971958804391,0.0405512481334926,0.999051588369941,0.139128890896253,0.370434628841992,0.603114775364303,7440000000.0,-0.296,0.0,0,0,0.474,0.10499971636569905
MSME02683,MSME,0,0.216885695376761,0.840664590795778,0.373019103835306,0.548299171391191,0.143362457296611,0.632002986260462,0.0255417154237986,0.566654229008368,0.933771271506306,0.0272373120509132,0.189625384518141,0.487056988251353,0.0022757921313386,0.797482701562403,0.303459509027333,0.329158770755224,0.751116778088567,0.0477827621578879,0.280392752302865,0.105203159351844,0.731964230262418,0.28777421984396,0.399289930123697,0.593915635364253,0.0581986979935234,0.999077933137442,0.0171465614291052,0.343747780930557,0.61192147479785,6940000000.0,-0.5267,0.5903,0,0,0.4431,0.0961020516214428
MSME02684,MSME,0,0.22785288834263,0.841780351768456,0.384316782342429,0.565525512429132,0.182694923965293,0.632174559252613,0.0192451770752848,0.566356810677202,0.935564788995782,0.0271209204075902,0.182166786060427,0.506898064641934,0.0024297557611327,0.797538176088874,0.303503498229193,0.331901051009412,0.749491241112261,0.0490269956313114,0.0618483652191517,0.110170181581304,0.731807798543014,0.273814296328284,0.39690418579408,0.593912888078123,0.0832881487638537,0.999103237979911,0.021855457556609,0.344530676212163,0.608692832124995,8900000000.0,-0.5267,0.8255,0,0,0.4078,0.09291840786612451
MSME02685,MSME,0,0.227569254041789,0.841654052113249,0.372609783865636,0.575774095071958,0.0953230341324788,0.63107936877577,0.0399582279637983,0.565629761604617,0.941116175794412,0.0269002145751093,0.17652016349922,0.548383951640423,0.002458036245319,0.797569717714898,0.303488754595603,0.3296183929403,0.757599049007702,0.0443580479082659,0.251138779228667,0.111228727302337,0.732347483176093,0.27736024945578,0.41836457791547,0.593921491469692,0.0882230776924509,0.999136631128192,0.0056108812279826,0.366273279530168,0.611726891422477,6700000000.0,0.0,0.5903,0,0,0.3115,0.07088782263401727
MSME02686,MSME,0,0.231067410418833,0.842149868058392,0.370130378475585,0.575174443959878,0.127429936209451,0.630673894878152,0.029155177920512,0.565230280222984,0.941171394014329,0.0268064506494519,0.18532720913573,0.508165553551406,0.002622998630915,0.797560725584672,0.303684530713768,0.332301107880156,0.7877622363684,0.0367125949003943,0.210547626277963,0.105610292321472,0.734618285649001,0.277718561079068,0.395253386400127,0.593947834532794,0.132094699956708,0.999035411758317,0.0776464920069117,0.336984962511496,0.601471626861154,6310000000.0,-0.296,0.5903,0,0,0.3855,0.08907648671646012
MSME02687,MSME,0,0.244020043490593,0.84330356224059,0.36963718146295,0.631432621020497,0.0786347008495329,0.630614649114396,0.048876335210931,0.565161180938878,0.948984882938435,0.0267917411303651,0.186928490160549,0.584897382147906,0.0024171626003329,0.797541772940965,0.303560055774441,0.328778589613114,0.831847750180409,0.0212864379266863,0.248203259439214,0.125885514208941,0.73650264871342,0.277089644191276,0.400895502136994,0.593945690874953,0.0722067540563033,0.999079204156927,0.187791951862181,0.383310514376232,0.610566597961919,917000000.0,-0.296,0.6319,0,1,0.4792,0.11693440484069217
MSME02688,MSME,0,0.223598373830008,0.841294673807472,0.373684528376163,0.567651548190144,0.117997400006046,0.631521828468103,0.0317483106954408,0.566430824472827,0.936448007794184,0.0271481669257761,0.177110109139944,0.510554282650027,0.0023394557119782,0.797433314016393,0.303504948422661,0.330844518126439,0.805187823964429,0.0306150040279564,0.0,0.105447439133621,0.735673938469561,0.277610935630808,0.395920490264806,0.593944120058755,0.106250946385838,0.999014959899335,0.0201889147211324,0.341855756560761,0.602480577696421,7590000000.0,-0.5267,0.9209,0,1,0.4935,0.11034579748510895
MSME02689,MSME,0,0.243074595821121,0.842949284549379,0.372475580596891,0.608972961186219,0.105481150043837,0.630864988150847,0.0358613517742035,0.565395390219406,0.948436939037033,0.0268433127889634,0.18979394041549,0.563008823672793,0.0024811489108683,0.797667524423663,0.303803204879224,0.329678742849431,0.765442126873792,0.0404110388663536,0.25954043931572,0.110007328393453,0.732874637451611,0.278040268663089,0.395129011103322,0.593927347941857,0.0852504001296609,0.999067996076016,0.0184240323943975,0.348353190076972,0.612152092131625,791000000.0,-0.5267,0.9209,0,1,0.4935,0.11995731303772322
MSME02690,MSME,0,0.243074595821121,0.842877064272209,0.378486768676062,0.598615351068469,0.143846177101914,0.631286557718387,0.025443054211691,0.565893904763762,0.941759596813918,0.0269717735412341,0.191310943491635,0.545605225954273,0.0025793075089347,0.797621457048813,0.303462892812092,0.331298261454661,0.758092606853366,0.0445588411778446,0.0014171474845632,0.123524142985099,0.732524438379321,0.279647249187944,0.39949345333665,0.593923955862567,0.0997693465931519,0.999192209343842,0.0421710454210557,0.351597739804607,0.614660055636432,8650000000.0,-0.296,0.6319,0,1,0.4792,0.1164813463174812
MSME02691,MSME,0,0.228892880779049,0.841542428541087,0.37055311877213,0.572012647187091,0.0862230552952202,0.630742387090588,0.0444228577898259,0.565297967033171,0.939547510334495,0.0268212617779294,0.178879946062113,0.525032905962073,0.0022933388377895,0.797485606712169,0.303461442618624,0.328673996630856,0.747117491302061,0.0512542469125763,0.274319263083308,0.114730070841137,0.731716267848756,0.276974860487935,0.394032247122408,0.593912676604421,0.0668909269491899,0.999079435251379,0.0183527315737299,0.362026671396501,0.614948327303651,6880000000.0,-0.5267,0.0,0,0,0.5317,0.12170234471022034
MSME02692,MSME,0,0.256878131795405,0.8434467067875,0.416695557648132,0.553205407762756,0.242101762554041,0.63061225188696,0.0135447189672645,0.565158395757604,0.937436764883086,0.0267911566924924,0.203531246049471,0.491346950714181,0.0026843883166141,0.797940193480208,0.303588092848153,0.361239769827648,0.786883528538825,0.0415043583180595,0.235550156898471,0.137936650109926,0.739986408483473,0.277087802123559,0.481332398634133,0.594099511502545,0.247467955836383,0.999398576689272,0.0400320140210197,0.348219490800719,0.632331108836968,5850000000.0,-0.5106,-0.3182,1,1,0.7754,0.19918330339415702
MSME02693,MSME,0,0.239576439444077,0.842008348769132,0.370813696785608,0.589020933275185,0.0792393506061614,0.63080882453665,0.0484964147929567,0.565339314117467,0.954590778057216,0.0268305123538443,0.195482701951035,0.557402622727051,0.0024062531969783,0.797578156483264,0.303513649583468,0.328650735795815,0.823457560589373,0.0219610776232953,0.252353477072578,0.12018565263415,0.736040589505647,0.277227047541265,0.395264693245291,0.5939711537326,0.0684673833937341,0.999131662597478,0.0063335509455895,0.357571383828146,0.614097925885354,7520000000.0,-0.6808,0.5903,0,0,0.4817,0.1154039708802119
MSME02694,MSME,0,0.252529072515836,0.844076086371594,0.370477070253175,0.656018316615787,0.062369622396227,0.630776290735743,0.0618649819908207,0.56534328416803,0.954264972873182,0.0268314088650218,0.187518435801273,0.64042314629747,0.0023203785038378,0.797664065912038,0.303484404015199,0.327994300038059,0.749193152250185,0.0496840683649393,0.235651381718797,0.141763700024428,0.731845013290653,0.276155700487286,0.398430609891228,0.59391384156626,0.0542006544367722,0.999217514186311,0.0529927456144026,0.414929716663396,0.642521512273166,7000000000.0,-0.2732,-0.4215,1,1,0.7315,0.18472501654533405
MSME02695,MSME,0,0.2454382149948,0.842767367187247,0.374719011906067,0.596053205407763,0.140399673489131,0.630943754195148,0.0261545558886094,0.565598482581128,0.943444755712076,0.0268922851347394,0.199190931692723,0.53483157022376,0.0025996346935539,0.797705291370612,0.303904718421977,0.331746788998346,0.747052044775056,0.0501166921768947,0.0838141512298816,0.104796026382216,0.731644056136352,0.275202753424188,0.395230772709799,0.593909182835856,0.110965171814231,0.999051010633811,0.0938023779251963,0.34280311660114,0.613456521425792,925000000.0,-0.296,0.8525,0,1,0.4461,0.10948998770918028
